#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
607211788|2015-04-25T12:12:15.384|27.6483|85.8569|15.7|ISC|ISC|ISC|609619972|MS|4.07|ISC|Nepal|earthquake
607260193|2015-04-25T12:17:55.262|27.9378|85.4271|13.2|ISC|ISC|ISC|609619974|mb|4.37|ISC|Nepal|earthquake
607260195|2015-04-25T12:20:16.142|27.7543|85.3227|10.0|ISC|ISC|ISC|609619975|mb|4.16|ISC|Nepal|earthquake
608453713|2015-04-25T12:25:35.700|27.7543|85.2820|25.0|DMN|DMN|DMN|606833422|Ml|4.60|DMN|Nepal|earthquake
607260198|2015-04-25T12:42:51.200|27.9497|84.6360|0.0|IDC|IDC|IDC|605890705|MS|4.00|IDC|Nepal-India border region|earthquake
607210519|2015-04-25T12:44:05.949|28.0803|84.6417|15.1|ISC|ISC|ISC|609619977|MS|4.59|ISC|Nepal|earthquake
608453711|2015-04-25T12:47:39.400|27.6159|85.7457|10.0|DMN|DMN|DMN|606833352|Ml|4.70|DMN|Nepal|earthquake
607260208|2015-04-25T13:29:31.405|27.6954|85.6436|10.0|ISC|ISC|ISC|609619984|mb|4.18|ISC|Nepal|earthquake
607210521|2015-04-25T13:30:28.662|28.1037|85.1822|12.0|ISC|ISC|ISC|609628002|MS|3.76|ISC|Nepal|earthquake
607210522|2015-04-25T13:36:15.385|27.6622|85.9930|16.7|ISC|ISC|ISC|609619986|MS|3.90|ISC|Nepal|earthquake
607211795|2015-04-25T13:53:07.300|27.7511|85.0520|10.0|ISC|ISC|ISC|609619989|mb|4.18|ISC|Nepal|earthquake
607211797|2015-04-25T14:10:03.524|27.6660|85.8706|10.5|ISC|ISC|ISC|609619994|mb|4.55|ISC|Nepal|earthquake
607260237|2015-04-25T16:27:22.446|27.8955|85.6542|13.5|ISC|ISC|ISC|609620017|MS|3.95|ISC|Nepal|earthquake
607211031|2015-04-25T17:42:51.712|28.2579|85.8625|9.9|ISC|ISC|ISC|609620029|MW|5.27|GCMT|Nepal|earthquake
607260247|2015-04-25T17:46:13.402|28.2324|85.8701|8.6|ISC|ISC|ISC|609620030|mb|4.45|ISC|Nepal|earthquake
607212997|2015-04-25T18:58:33.603|27.6572|85.4110|10.9|ISC|ISC|ISC|609620042|MS|3.48|ISC|Nepal|earthquake
607260274|2015-04-25T20:04:29.250|27.9736|85.3898|0.0|IDC|IDC|IDC|605890795|mb1|4.00|IDC|Nepal|earthquake
607213006|2015-04-25T20:07:02.859|28.0477|84.6451|15.9|ISC|ISC|ISC|609620052|mb|4.26|ISC|Nepal|earthquake
607213009|2015-04-25T20:32:48.201|27.6070|85.9022|12.1|ISC|ISC|ISC|609620056|mb|4.31|ISC|Nepal|earthquake
607211034|2015-04-25T21:07:17.728|27.7456|85.7558|7.9|ISC|ISC|ISC|609620060|mb|4.66|ISC|Nepal|earthquake
607260290|2015-04-25T23:16:15.195|27.7744|84.9497|13.7|ISC|ISC|ISC|609620076|MW|5.15|GCMT|Nepal-India border region|earthquake
608453714|2015-04-25T23:21:14.600|27.9467|85.5059|10.0|DMN|DMN|DMN|606833424|Ml|4.70|DMN|Nepal|earthquake
607211042|2015-04-25T23:41:53.448|27.5821|86.0104|14.9|ISC|ISC|ISC|609620081|mb|4.47|ISC|Nepal|earthquake
607213029|2015-04-25T23:55:46.118|27.5162|85.7478|10.0|ISC|ISC|ISC|609620082|mb|4.09|ISC|Nepal|earthquake
607260300|2015-04-26T00:32:41.921|27.8147|84.9590|12.0|ISC|ISC|ISC|609620087|mb|4.01|ISC|Nepal-India border region|earthquake
607260302|2015-04-26T00:41:34.110|27.2347|85.8752|0.0|IDC|IDC|IDC|605890839|mb|4.00|IDC|Nepal|earthquake
607260306|2015-04-26T01:23:08.290|28.2514|85.3979|10.0|ISC|ISC|ISC|609620094|mb|4.01|ISC|Nepal|earthquake
607211050|2015-04-26T02:48:38.632|28.1409|84.5952|13.3|ISC|ISC|ISC|609620104|MS|3.22|ISC|Nepal|earthquake
