#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
625616581|2023-02-06T14:29:57.984|37.9654|36.4792|8.5|ISC|ISC|ISC|637583467|MW|4.70|AFAD|Turkey|earthquake
625729990|2023-02-06T14:33:06.273|38.0228|37.9308|5.4|ISC|ISC|ISC|637583468|MW|4.10|AFAD|Turkey|earthquake
625729991|2023-02-06T14:34:57.790|37.8874|36.5072|0.0|IDC|IDC|IDC|619625511|MS|4.70|IDC|Turkey|earthquake
642689068|2023-02-06T14:41:55.817|38.1781|37.8526|3.3|ISC|ISC|ISC|637583471|MW|4.10|AFAD|Turkey|earthquake
625616344|2023-02-06T14:51:15.260|38.0705|38.4171|7.5|ISC|ISC|ISC|637583475|MW|4.40|AFAD|Turkey|earthquake
625729995|2023-02-06T14:53:48.350|36.9553|36.6444|5.5|ISC|ISC|ISC|637583476|MW|4.00|AFAD|Jordan-Syria region|earthquake
625616587|2023-02-06T14:57:45.699|38.0641|37.8764|3.9|ISC|ISC|ISC|637583478|Mwr|4.30|NEIC|Turkey|earthquake
642746193|2023-02-06T15:06:54.000|38.7900|40.0100|7.7|AFAD|AFAD|AFAD|637574412|MW|4.30|AFAD|Turkey|earthquake
625730003|2023-02-06T15:14:35.519|37.9271|37.6727|12.7|ISC|ISC|ISC|637583487|Mwr|4.90|NEIC|Turkey|earthquake
626260760|2023-02-06T15:33:34.838|38.2439|38.1599|14.7|ISC|ISC|ISC|637583492|Mwr|5.40|NEIC|Turkey|earthquake
625730008|2023-02-06T15:52:43.131|37.8742|37.8321|8.2|ISC|ISC|ISC|637583501|MW|4.00|AFAD|Turkey|earthquake
625730011|2023-02-06T16:06:42.240|38.0450|37.0699|1.9|ISC|ISC|ISC|637583507|MW|4.10|AFAD|Turkey|earthquake
625638604|2023-02-06T16:10:44.391|36.1278|35.7463|15.0|ISC|ISC|ISC|637583510|Mws|4.10|GSI|Turkey|earthquake
625730025|2023-02-06T16:22:45.415|38.0357|36.4986|6.0|ISC|ISC|ISC|637583517|MW|4.00|AFAD|Turkey|earthquake
625730026|2023-02-06T16:25:00.971|38.0540|36.4518|7.0|ISC|ISC|ISC|637583518|MW|4.10|AFAD|Turkey|earthquake
625615509|2023-02-06T16:26:16.037|38.0922|36.9462|8.8|ISC|ISC|ISC|637583519|mb|4.49|ISC|Turkey|earthquake
625730027|2023-02-06T16:26:38.319|37.9967|36.5181|0.5|ISC|ISC|ISC|637583520|MW|4.80|AFAD|Turkey|earthquake
625638605|2023-02-06T16:27:19.146|38.0652|36.4126|4.1|ISC|ISC|ISC|637583521|Mwr|4.70|NEIC|Turkey|earthquake
625730029|2023-02-06T16:28:08.941|37.3797|36.8969|6.2|ISC|ISC|ISC|637583523|MW|4.60|AFAD|Turkey|earthquake
625615525|2023-02-06T16:32:12.836|36.6623|36.4358|15.0|ISC|ISC|ISC|637583524|MW|4.70|AFAD|Jordan-Syria region|earthquake
625730031|2023-02-06T16:35:17.853|38.2444|39.0592|10.0|ISC|ISC|ISC|637583526|Mwr|4.30|NEIC|Turkey|earthquake
625615551|2023-02-06T16:43:29.696|38.0032|36.4667|12.0|ISC|ISC|ISC|637583528|Mwr|5.00|NEIC|Turkey|earthquake
625616588|2023-02-06T16:55:34.625|38.0112|37.4075|2.1|ISC|ISC|ISC|637583537|MW|4.50|AFAD|Turkey|earthquake
625638606|2023-02-06T17:11:47.734|38.0560|37.4188|2.6|ISC|ISC|ISC|637583542|Mwr|4.30|NEIC|Turkey|earthquake
626661377|2023-02-06T17:22:02.564|38.1384|36.5362|8.3|ISC|ISC|ISC|637583547|MW|4.30|AFAD|Turkey|earthquake
625615558|2023-02-06T17:26:25.418|38.1088|36.6340|11.7|ISC|ISC|ISC|637583548|Mwr|4.50|NEIC|Turkey|earthquake
625615565|2023-02-06T17:31:33.612|37.0876|36.7141|2.3|ISC|ISC|ISC|637583551|Mwr|4.50|NEIC|Turkey|earthquake
625616589|2023-02-06T17:46:49.420|38.1544|37.8800|4.3|ISC|ISC|ISC|637583560|MW|4.40|AFAD|Turkey|earthquake
625615571|2023-02-06T18:02:45.487|38.1597|36.5864|10.7|ISC|ISC|ISC|637583566|mb|4.25|ISC|Turkey|earthquake
625730053|2023-02-06T18:03:55.240|38.0104|36.4501|11.6|ISC|ISC|ISC|637583567|Mwr|5.20|NEIC|Turkey|earthquake
625730055|2023-02-06T18:05:01.972|38.0441|36.4611|6.0|ISC|ISC|ISC|637583568|MW|5.00|AFAD|Turkey|earthquake
625638607|2023-02-06T18:48:47.612|38.2510|38.1978|0.7|ISC|ISC|ISC|637583583|Mwr|3.90|NEIC|Turkey|earthquake
625730070|2023-02-06T18:51:19.112|36.9075|36.6827|9.4|ISC|ISC|ISC|637583585|MW|4.20|AFAD|Jordan-Syria region|earthquake
625638608|2023-02-06T19:12:30.886|37.9950|37.4699|4.1|ISC|ISC|ISC|637583589|MW|4.10|AFAD|Turkey|earthquake
626661409|2023-02-06T19:15:47.647|38.0253|36.4723|2.7|ISC|ISC|ISC|637583590|Mwr|4.20|NEIC|Turkey|earthquake
625730077|2023-02-06T19:25:00.690|37.8765|36.7239|3.4|ISC|ISC|ISC|637583592|MW|4.30|AFAD|Turkey|earthquake
625616346|2023-02-06T19:31:00.043|38.0712|37.2570|7.9|ISC|ISC|ISC|637583594|MW|4.60|AFAD|Turkey|earthquake
625730079|2023-02-06T19:35:50.770|37.5010|37.1669|8.6|ISC|ISC|ISC|637583596|Mwr|4.20|NEIC|Turkey|earthquake
626260767|2023-02-06T19:40:16.330|38.0697|38.2041|4.0|ISC|ISC|ISC|637583598|Mwr|4.40|NEIC|Turkey|earthquake
625638610|2023-02-06T19:49:39.845|38.0701|36.6229|6.4|ISC|ISC|ISC|637583603|Mwr|4.20|NEIC|Turkey|earthquake
625730090|2023-02-06T20:05:36.673|38.0363|36.4019|13.6|ISC|ISC|ISC|637656217|Mwr|4.80|NEIC|Turkey|earthquake
625638611|2023-02-06T20:11:48.450|38.0344|37.7135|3.2|ISC|ISC|ISC|637583612|MW|4.30|AFAD|Turkey|earthquake
626661414|2023-02-06T20:14:11.344|38.0176|36.4862|2.7|ISC|ISC|ISC|637583614|MW|4.40|AFAD|Turkey|earthquake
625730095|2023-02-06T20:23:11.865|38.2000|38.7118|2.5|ISC|ISC|ISC|637583618|Mwr|4.10|NEIC|Turkey|earthquake
626260769|2023-02-06T20:37:52.807|37.2757|37.0685|8.6|ISC|ISC|ISC|637583621|MW|5.37|GCMT|Turkey|earthquake
625730097|2023-02-06T20:40:05.624|38.2765|38.0679|3.9|ISC|ISC|ISC|637583622|MW|5.20|AFAD|Turkey|earthquake
625616311|2023-02-06T20:44:00.917|37.9888|36.5975|12.2|ISC|ISC|ISC|637583624|Mwr|4.80|NEIC|Turkey|earthquake
625730098|2023-02-06T20:45:43.415|36.1988|36.0823|16.0|ISC|ISC|ISC|637583625|mb|4.16|ISC|Jordan-Syria region|earthquake
625616313|2023-02-06T20:53:25.130|38.2386|38.2690|11.4|ISC|ISC|ISC|637583627|Mwr|4.80|NEIC|Turkey|earthquake
625730101|2023-02-06T20:54:00.320|37.9982|36.3767|3.3|ISC|ISC|ISC|637583626|MW|4.80|AFAD|Turkey|earthquake
625616593|2023-02-06T21:02:05.320|36.6596|36.4675|9.2|ISC|ISC|ISC|637583631|MW|4.70|AFAD|Jordan-Syria region|earthquake
626260771|2023-02-06T21:15:18.207|38.0663|37.0536|7.8|ISC|ISC|ISC|637583636|Mwr|4.90|NEIC|Turkey|earthquake
625616324|2023-02-06T21:57:43.910|38.0437|36.5435|8.9|ISC|ISC|ISC|637583650|Mwr|4.70|NEIC|Turkey|earthquake
625638617|2023-02-06T22:11:36.162|38.2825|38.1773|3.7|ISC|ISC|ISC|637583655|Mwr|4.40|NEIC|Turkey|earthquake
625616568|2023-02-06T22:26:17.745|37.9968|37.5030|3.3|ISC|ISC|ISC|637583662|Mwr|4.20|NEIC|Turkey|earthquake
642689116|2023-02-06T22:29:40.120|38.0715|36.5149|8.1|ISC|ISC|ISC|637583664|Mwr|4.10|NEIC|Turkey|earthquake
625730111|2023-02-06T22:44:54.182|37.9980|36.6027|8.3|ISC|ISC|ISC|637583669|MW|4.00|AFAD|Turkey|earthquake
625730115|2023-02-06T22:55:26.868|37.9373|36.6360|8.3|ISC|ISC|ISC|637583674|MW|4.00|AFAD|Turkey|earthquake
626661493|2023-02-06T23:13:29.139|38.0000|37.4778|6.8|ISC|ISC|ISC|637583678|Mwr|4.20|NEIC|Turkey|earthquake
625616595|2023-02-06T23:29:17.514|35.5837|35.4627|27.1|ISC|ISC|ISC|637583682|Mwr|4.50|NEIC|Jordan-Syria region|earthquake
625676316|2023-02-07T00:20:16.004|37.8613|36.6213|4.2|ISC|ISC|ISC|637583703|MW|4.20|AFAD|Turkey|earthquake
625731986|2023-02-07T01:18:07.851|38.0412|36.4860|11.9|ISC|ISC|ISC|637583734|mb|4.05|ISC|Turkey|earthquake
625616454|2023-02-07T01:29:18.788|38.0952|36.8010|9.8|ISC|ISC|ISC|637583738|MW|4.30|AFAD|Turkey|earthquake
625731990|2023-02-07T01:34:29.253|37.4032|36.9823|12.5|ISC|ISC|ISC|637583742|MW|4.40|AFAD|Turkey|earthquake
626661580|2023-02-07T02:12:17.000|37.7730|37.6670|5.1|AFAD|AFAD|AFAD|637574122|MW|4.00|AFAD|Turkey|earthquake
625732001|2023-02-07T02:28:21.164|38.0095|37.5428|10.0|ISC|ISC|ISC|637583762|mb|4.09|ISC|Turkey|earthquake
625732003|2023-02-07T02:39:03.392|38.5952|37.5152|10.6|ISC|ISC|ISC|637583767|MW|4.10|AFAD|Turkey|earthquake
625676318|2023-02-07T02:43:27.909|38.1008|36.9449|7.1|ISC|ISC|ISC|637583769|MW|4.30|AFAD|Turkey|earthquake
625616458|2023-02-07T02:47:36.974|35.9341|35.9244|2.5|ISC|ISC|ISC|637583773|MW|4.85|GCMT|Jordan-Syria region|earthquake
625616462|2023-02-07T02:53:29.605|38.0748|36.6159|10.4|ISC|ISC|ISC|637583774|MW|4.60|AFAD|Turkey|earthquake
625616473|2023-02-07T03:02:54.798|37.3119|37.0872|5.5|ISC|ISC|ISC|637583777|MW|4.40|AFAD|Turkey|earthquake
625616459|2023-02-07T03:08:58.260|37.9613|37.6451|10.0|ISC|ISC|ISC|637583780|MW|4.99|GCMT|Turkey|earthquake
626260777|2023-02-07T03:13:13.572|37.7894|37.6688|10.5|ISC|ISC|ISC|637583782|MW|5.49|GCMT|Turkey|earthquake
625732004|2023-02-07T03:16:16.184|37.6133|37.3590|8.4|ISC|ISC|ISC|637583784|MW|4.70|AFAD|Turkey|earthquake
626661614|2023-02-07T03:30:01.253|37.7526|37.6344|8.0|ISC|ISC|ISC|637583790|MW|4.40|AFAD|Turkey|earthquake
625616468|2023-02-07T03:37:00.259|36.3081|36.1594|7.5|ISC|ISC|ISC|637583791|MW|4.30|AFAD|Jordan-Syria region|earthquake
625676319|2023-02-07T03:58:55.701|37.5519|37.2731|7.1|ISC|ISC|ISC|637583799|Mwr|4.20|NEIC|Turkey|earthquake
625616477|2023-02-07T04:42:03.685|36.8382|36.5398|9.3|ISC|ISC|ISC|637583813|MW|4.40|AFAD|Jordan-Syria region|earthquake
625616455|2023-02-07T05:26:32.359|36.3127|36.1811|14.6|ISC|ISC|ISC|637583834|Mwr|4.40|NEIC|Jordan-Syria region|earthquake
625732025|2023-02-07T06:15:20.631|38.1839|38.2169|2.2|ISC|ISC|ISC|637583854|MW|4.20|AFAD|Turkey|earthquake
625732028|2023-02-07T06:26:11.805|37.3088|36.8882|7.1|ISC|ISC|ISC|637583861|MW|4.00|AFAD|Turkey|earthquake
625616482|2023-02-07T06:40:54.102|38.0230|36.5057|10.0|ISC|ISC|ISC|637583866|Mwr|4.50|NEIC|Turkey|earthquake
625616461|2023-02-07T06:48:51.977|38.3271|37.7097|10.0|ISC|ISC|ISC|637583868|Mwr|4.50|NEIC|Turkey|earthquake
625732032|2023-02-07T07:11:14.938|38.1252|38.6081|7.0|ISC|ISC|ISC|637583878|MW|5.43|GCMT|Turkey|earthquake
625616479|2023-02-07T07:26:35.813|38.1193|37.7547|10.0|ISC|ISC|ISC|637583880|mb|4.29|ISC|Turkey|earthquake
625732038|2023-02-07T07:45:05.384|36.8583|36.5449|2.8|ISC|ISC|ISC|637583884|mb|4.02|ISC|Jordan-Syria region|earthquake
625616480|2023-02-07T08:25:46.364|37.9754|37.5264|2.7|ISC|ISC|ISC|637583894|Mwr|4.20|NEIC|Turkey|earthquake
625732049|2023-02-07T09:53:30.048|38.1303|36.4479|10.4|ISC|ISC|ISC|637583918|mb|4.09|ISC|Turkey|earthquake
625732058|2023-02-07T10:07:17.542|37.5399|37.1753|5.9|ISC|ISC|ISC|637583924|mb|4.12|ISC|Turkey|earthquake
642689211|2023-02-07T10:18:14.264|38.1156|38.5183|9.3|ISC|ISC|ISC|637583930|MW|5.37|GCMT|Turkey|earthquake
642689213|2023-02-07T10:27:31.707|38.3029|38.1776|10.7|ISC|ISC|ISC|637583932|mb|4.51|ISC|Turkey|earthquake
625674084|2023-02-07T10:37:17.615|36.1035|35.9568|10.1|ISC|ISC|ISC|637583935|mb|4.45|ISC|Turkey|earthquake
625617772|2023-02-07T10:56:30.398|37.8688|36.6725|6.8|ISC|ISC|ISC|637583945|mb|4.42|ISC|Turkey|earthquake
625617330|2023-02-07T10:57:45.857|37.8420|36.6915|6.1|ISC|ISC|ISC|637583946|Mwr|4.10|NEIC|Turkey|earthquake
625676324|2023-02-07T11:01:12.294|38.0141|37.5871|5.8|ISC|ISC|ISC|637583947|mb|4.22|ISC|Turkey|earthquake
642689242|2023-02-07T12:07:04.110|38.2373|38.2179|11.8|ISC|ISC|ISC|637583965|MW|4.50|AFAD|Turkey|earthquake
625617332|2023-02-07T13:36:41.048|36.0244|35.9093|9.9|ISC|ISC|ISC|637583991|Mws|4.25|GSI|Turkey|earthquake
625732085|2023-02-07T14:23:16.455|38.0551|36.5743|4.6|ISC|ISC|ISC|637584003|MW|4.20|AFAD|Turkey|earthquake
642689275|2023-02-07T15:31:29.053|37.3403|37.0856|16.2|ISC|ISC|ISC|637584020|MW|4.77|GCMT|Turkey|earthquake
625732096|2023-02-07T15:48:53.606|37.9998|36.4270|3.2|ISC|ISC|ISC|637584023|MW|4.98|GCMT|Turkey|earthquake
625732114|2023-02-07T17:37:59.424|38.0212|37.6692|3.7|ISC|ISC|ISC|637584055|MW|4.00|AFAD|Turkey|earthquake
625732118|2023-02-07T17:53:50.480|37.9973|36.4198|8.5|ISC|ISC|ISC|637584062|MW|4.20|AFAD|Turkey|earthquake
626260789|2023-02-07T18:09:59.117|38.0554|36.6276|5.6|ISC|ISC|ISC|637584066|MW|5.23|GCMT|Turkey|earthquake
625732121|2023-02-07T18:14:06.238|37.9882|38.3286|9.2|ISC|ISC|ISC|637584068|mb|4.29|ISC|Turkey|earthquake
625617777|2023-02-07T19:13:49.007|38.0913|36.9521|6.3|ISC|ISC|ISC|637584087|Mwr|4.40|NEIC|Turkey|earthquake
625617372|2023-02-07T19:54:24.292|38.6653|39.9275|9.8|ISC|ISC|ISC|637584095|MW|4.78|GCMT|Turkey|earthquake
642689338|2023-02-07T21:21:28.016|37.9485|37.4809|14.1|ISC|ISC|ISC|637584120|MW|4.75|GCMT|Turkey|earthquake
625732156|2023-02-07T22:07:54.512|38.0565|36.5466|6.7|ISC|ISC|ISC|637584135|MW|4.00|AFAD|Turkey|earthquake
625732161|2023-02-07T22:36:18.340|35.5870|35.3462|0.0|IDC|IDC|IDC|619627038|MS|4.10|IDC|Jordan-Syria region|earthquake
625617745|2023-02-07T23:13:02.371|36.0247|35.8368|10.9|ISC|ISC|ISC|637584157|Mw|4.26|GFZ|Turkey|earthquake
625734593|2023-02-08T00:11:55.678|38.0777|37.1590|15.6|ISC|ISC|ISC|637584175|mb|3.99|ISC|Turkey|earthquake
625617792|2023-02-08T02:25:12.096|37.9232|38.0872|3.6|ISC|ISC|ISC|637584218|MW|4.30|AFAD|Turkey|earthquake
625617786|2023-02-08T03:01:01.834|37.1121|36.6756|4.8|ISC|ISC|ISC|637584227|MW|4.10|AFAD|Turkey|earthquake
625617781|2023-02-08T05:52:35.943|38.0672|36.7424|2.6|ISC|ISC|ISC|637584252|Mwr|4.20|NEIC|Turkey|earthquake
625617780|2023-02-08T06:08:59.693|36.1776|36.0236|7.2|ISC|ISC|ISC|637584257|Mws|4.59|GSI|Jordan-Syria region|earthquake
625734625|2023-02-08T07:20:41.690|36.6770|36.4471|9.8|ISC|ISC|ISC|637584278|mb|4.07|ISC|Jordan-Syria region|earthquake
626662467|2023-02-08T07:48:32.520|38.0491|36.4756|12.4|ISC|ISC|ISC|637584291|MW|5.08|GCMT|Turkey|earthquake
625734635|2023-02-08T08:45:36.530|37.9729|37.7533|12.3|ISC|ISC|ISC|637584306|Mwr|4.10|NEIC|Turkey|earthquake
625734640|2023-02-08T09:13:06.051|36.6281|36.4363|5.3|ISC|ISC|ISC|637584313|mb|4.11|ISC|Jordan-Syria region|earthquake
625734643|2023-02-08T09:52:11.235|38.0358|36.4927|5.2|ISC|ISC|ISC|637584320|MW|4.20|AFAD|Turkey|earthquake
626260803|2023-02-08T10:26:24.332|37.1720|36.9872|5.2|ISC|ISC|ISC|637584324|Mwr|4.40|NEIC|Turkey|earthquake
625734648|2023-02-08T11:00:19.481|38.1675|37.8515|10.0|ISC|ISC|ISC|637584332|Mwr|4.10|NEIC|Turkey|earthquake
626260811|2023-02-08T11:11:53.078|37.9899|37.6183|8.3|ISC|ISC|ISC|637584333|MW|5.47|GCMT|Turkey|earthquake
625618687|2023-02-08T11:24:01.675|37.9328|37.5204|7.1|ISC|ISC|ISC|637584336|Mwr|4.50|NEIC|Turkey|earthquake
625734651|2023-02-08T11:37:21.012|38.0942|36.8908|2.5|ISC|ISC|ISC|637584341|mb|4.00|ISC|Turkey|earthquake
626662596|2023-02-08T12:11:54.667|38.8688|37.3655|2.0|ISC|ISC|ISC|637584347|MS|4.02|ISC|Turkey|earthquake
642689474|2023-02-08T14:20:25.922|37.9646|37.4027|8.5|ISC|ISC|ISC|637584372|MW|4.86|GCMT|Turkey|earthquake
642689476|2023-02-08T14:42:21.398|38.0939|36.6265|12.7|ISC|ISC|ISC|637584379|mb|4.31|ISC|Turkey|earthquake
625676346|2023-02-08T14:55:50.407|38.1205|38.5366|4.9|ISC|ISC|ISC|637584382|Mw|4.28|MED_RCMT|Turkey|earthquake
625659732|2023-02-08T15:04:42.468|38.0609|37.0157|1.1|ISC|ISC|ISC|637584385|MW|4.20|AFAD|Turkey|earthquake
625659733|2023-02-08T15:49:58.468|37.8652|36.6170|2.4|ISC|ISC|ISC|637584392|Mwr|4.30|NEIC|Turkey|earthquake
625674098|2023-02-08T16:55:40.492|38.0720|37.2198|6.8|ISC|ISC|ISC|637584409|MW|4.20|AFAD|Turkey|earthquake
625638637|2023-02-08T17:57:22.200|39.7660|40.6649|5.9|ISC|ISC|ISC|637584423|Mw|4.54|MED_RCMT|Turkey|earthquake
625734683|2023-02-08T18:35:11.080|37.5201|37.1713|4.5|ISC|ISC|ISC|637584432|MW|3.90|AFAD|Turkey|earthquake
625659726|2023-02-08T19:48:11.313|36.3129|36.1256|5.8|ISC|ISC|ISC|637584449|Mw|4.02|MED_RCMT|Jordan-Syria region|earthquake
625638731|2023-02-09T01:38:14.428|38.5076|40.3721|10.1|ISC|ISC|ISC|637584527|Mw|4.34|MED_RCMT|Turkey|earthquake
625659737|2023-02-09T01:44:19.574|37.9266|37.6911|7.9|ISC|ISC|ISC|637584528|MW|4.50|AFAD|Turkey|earthquake
625659743|2023-02-09T04:18:20.640|37.9557|36.3540|5.9|ISC|ISC|ISC|637584566|MW|4.20|AFAD|Turkey|earthquake
625737167|2023-02-09T05:24:26.121|38.0783|36.6414|5.1|ISC|ISC|ISC|637584581|MW|4.20|AFAD|Turkey|earthquake
625737169|2023-02-09T05:37:33.145|38.2683|38.2293|4.7|ISC|ISC|ISC|637584585|MW|4.10|AFAD|Turkey|earthquake
625737176|2023-02-09T06:49:49.280|37.9830|37.6407|1.0|ISC|ISC|ISC|637584598|mb|4.14|ISC|Turkey|earthquake
626260844|2023-02-09T07:18:18.350|37.0637|36.6567|8.6|ISC|ISC|ISC|637584606|MW|4.80|GCMT|Turkey|earthquake
625659736|2023-02-09T07:42:08.014|37.9995|36.6282|6.5|ISC|ISC|ISC|637584609|Mw|4.30|MED_RCMT|Turkey|earthquake
625737184|2023-02-09T07:57:06.361|38.0588|36.5125|6.2|ISC|ISC|ISC|637584613|MW|3.90|AFAD|Turkey|earthquake
625659797|2023-02-09T09:46:55.866|38.1433|38.6200|10.0|ISC|ISC|ISC|637584640|Mw|4.41|MED_RCMT|Turkey|earthquake
625659804|2023-02-09T10:19:05.804|39.1600|40.1664|2.2|ISC|ISC|ISC|637584647|Mw|4.42|MED_RCMT|Turkey|earthquake
625659814|2023-02-09T10:42:24.851|37.2558|36.8666|11.3|ISC|ISC|ISC|637584654|MW|4.20|AFAD|Turkey|earthquake
625737208|2023-02-09T11:48:31.664|38.0353|37.7312|10.0|ISC|ISC|ISC|637584666|MW|4.00|AFAD|Turkey|earthquake
625737214|2023-02-09T12:22:03.548|38.1222|37.8774|0.5|ISC|ISC|ISC|637584672|mb|4.04|ISC|Turkey|earthquake
625672393|2023-02-09T21:46:30.972|37.2368|36.8636|11.8|ISC|ISC|ISC|637584791|mb|4.04|ISC|Turkey|earthquake
625672394|2023-02-09T22:06:39.626|37.0971|36.6671|3.8|ISC|ISC|ISC|637584794|mb|4.10|ISC|Turkey|earthquake
626663614|2023-02-10T01:51:00.053|37.8579|36.6256|7.1|ISC|ISC|ISC|637584830|Mwr|4.30|NEIC|Turkey|earthquake
625672429|2023-02-10T02:03:42.841|38.1967|38.2633|7.3|ISC|ISC|ISC|637584833|Mw|4.44|MED_RCMT|Turkey|earthquake
625672413|2023-02-10T04:50:24.432|38.2546|38.1580|4.9|ISC|ISC|ISC|637584861|MW|4.91|GCMT|Turkey|earthquake
625692024|2023-02-10T04:53:50.334|38.1198|38.4850|2.1|ISC|ISC|ISC|637584862|mb|4.02|ISC|Turkey|earthquake
625737301|2023-02-10T09:02:49.299|38.0758|38.1954|6.4|ISC|ISC|ISC|637584914|MS|3.76|ISC|Turkey|earthquake
625737302|2023-02-10T10:01:21.692|38.2452|38.2200|9.0|ISC|ISC|ISC|637584919|MS|3.49|ISC|Turkey|earthquake
625676386|2023-02-10T17:00:50.914|37.9241|36.2734|0.2|ISC|ISC|ISC|637584991|MW|4.97|GCMT|Turkey|earthquake
625676389|2023-02-10T17:31:25.491|38.1875|38.5919|8.6|ISC|ISC|ISC|637584994|Mwr|4.10|NEIC|Turkey|earthquake
625692040|2023-02-10T20:12:46.542|38.0850|38.5495|7.4|ISC|ISC|ISC|637585009|MW|3.90|AFAD|Turkey|earthquake
625737355|2023-02-10T23:31:42.839|37.8385|36.6442|4.3|ISC|ISC|ISC|637585032|MW|3.70|AFAD|Turkey|earthquake
642690086|2023-02-11T00:24:43.070|36.6354|36.4698|10.6|ISC|ISC|ISC|637585043|MW|4.20|AFAD|Jordan-Syria region|earthquake
625686392|2023-02-11T03:38:24.437|37.9861|38.4423|5.0|ISC|ISC|ISC|637585063|Mw|4.15|MED_RCMT|Turkey|earthquake
625686396|2023-02-11T04:47:03.933|37.8239|36.5723|5.6|ISC|ISC|ISC|637585071|MW|4.20|AFAD|Turkey|earthquake
626664445|2023-02-11T06:28:13.040|38.0932|36.6437|10.2|ISC|ISC|ISC|637585090|MW|4.20|AFAD|Turkey|earthquake
625686401|2023-02-11T07:55:43.278|37.1568|36.9552|6.6|ISC|ISC|ISC|637585103|Mwr|4.60|NEIC|Turkey|earthquake
625687519|2023-02-11T09:03:36.626|38.0727|38.1481|3.5|ISC|ISC|ISC|637585118|MW|4.20|AFAD|Turkey|earthquake
625686525|2023-02-11T11:05:16.779|38.1161|36.7058|6.5|ISC|ISC|ISC|637585140|MW|4.20|AFAD|Turkey|earthquake
642690257|2023-02-11T11:51:41.896|36.5294|36.2579|6.3|ISC|ISC|ISC|637585153|Mw|4.26|MED_RCMT|Jordan-Syria region|earthquake
642690259|2023-02-11T11:59:53.712|37.8140|36.6677|5.4|ISC|ISC|ISC|637585157|MW|3.90|AFAD|Turkey|earthquake
625692055|2023-02-11T12:54:58.993|38.0897|36.6164|7.8|ISC|ISC|ISC|637585162|mb|4.02|ISC|Turkey|earthquake
625686528|2023-02-11T13:09:59.359|38.8534|38.0911|6.4|ISC|ISC|ISC|637585163|Mwr|4.50|NEIC|Turkey|earthquake
625686529|2023-02-11T14:38:04.002|38.0200|36.4856|5.7|ISC|ISC|ISC|637585183|Mw|4.51|MED_RCMT|Turkey|earthquake
625686532|2023-02-11T17:20:00.386|36.2280|36.0746|6.0|ISC|ISC|ISC|637585212|Mw|4.18|MED_RCMT|Jordan-Syria region|earthquake
625686534|2023-02-11T17:50:15.803|38.2062|38.7345|0.0|ISC|ISC|ISC|637585216|Mw|4.28|MED_RCMT|Turkey|earthquake
625686632|2023-02-11T20:39:05.251|37.8683|37.8736|10.0|ISC|ISC|ISC|637585237|MW|4.30|AFAD|Turkey|earthquake
625686638|2023-02-11T22:29:15.371|36.6473|36.4628|7.7|ISC|ISC|ISC|637585260|Mw|4.45|MED_RCMT|Jordan-Syria region|earthquake
625686641|2023-02-11T23:30:56.337|38.0470|36.4792|6.2|ISC|ISC|ISC|637585272|MW|4.20|AFAD|Turkey|earthquake
625686653|2023-02-12T04:29:14.948|37.9534|38.2756|10.0|ISC|ISC|ISC|637585321|MW|4.10|AFAD|Turkey|earthquake
642690477|2023-02-12T04:52:58.816|38.0027|37.4943|4.8|ISC|ISC|ISC|637585327|MW|4.20|AFAD|Turkey|earthquake
625741827|2023-02-12T07:12:37.420|35.5305|35.6781|23.1|ISC|ISC|ISC|637585345|mb|4.04|ISC|Jordan-Syria region|earthquake
626665126|2023-02-12T08:14:10.108|38.0269|37.3063|5.3|ISC|ISC|ISC|637585356|MW|3.90|AFAD|Turkey|earthquake
625686804|2023-02-12T12:25:24.823|36.9380|36.7278|10.8|ISC|ISC|ISC|637585395|MW|4.00|AFAD|Jordan-Syria region|earthquake
625686810|2023-02-12T13:29:14.856|38.0607|38.2900|9.1|ISC|ISC|ISC|637585402|Mwr|4.30|NEIC|Turkey|earthquake
625686967|2023-02-12T14:30:03.913|37.8556|36.5948|5.6|ISC|ISC|ISC|637585411|MW|4.20|AFAD|Turkey|earthquake
642690621|2023-02-12T15:46:32.367|38.1885|38.0588|8.2|ISC|ISC|ISC|637585420|MW|4.10|AFAD|Turkey|earthquake
625686787|2023-02-12T16:29:50.114|38.8603|38.0745|10.1|ISC|ISC|ISC|637585428|MW|5.07|GCMT|Turkey|earthquake
625686792|2023-02-12T18:33:14.922|37.3633|36.9577|9.9|ISC|ISC|ISC|637585442|Mwr|4.70|NEIC|Turkey|earthquake
625686969|2023-02-12T19:02:29.703|37.3047|37.0637|9.6|ISC|ISC|ISC|637585449|MW|4.10|AFAD|Turkey|earthquake
625686958|2023-02-12T22:52:59.711|38.0301|36.6439|5.7|ISC|ISC|ISC|637585476|Mwr|4.30|NEIC|Turkey|earthquake
# Agencies whose data contributed towards the results of this search:
# AFAD      Disaster and Emergency Management Presidency                                     Turkey
# BGR       Bundesanstalt für Geowissenschaften und Rohstoffe                                Germany
# BJI       China Earthquake Networks Center                                                 China
# DSN       Dubai Seismic Network                                                            United Arab Emirates
# GCMT      The Global CMT Project                                                           U.S.A.
# GFZ       Helmholtz Centre Potsdam GFZ German Research Centre For Geosciences              Germany
